	id	sentence1	sentence2	avg
1682	Viqui2_657	També va compondre peces de piano, preludis d'orgue i diverses corals.	També va escriure música sacra, composicions instrumentals i cantates.	2.5
1683	Oscar2_236	Peleu els 20 llagostins i coure'ls al punt en aigua bullint amb sal i una fulla de llorer.	Bullim les creïlles pelades amb aigua, sal i una fulleta de llorer durant 20 minuts.	2.0
1684	Viqui2_576	També va ser membre de l'Associació Internacional de Pragmàtica i del consell assessor de diverses revistes científiques de l'àmbit de l'Anàlisi del Discurs.	Membre del Consell Editorial de diversos revistes científiques Internacionals i nacionals.	2.25
1685	ACN2_25	La conductora del vehicle ha donat negatiu en les proves d'alcoholèmia	El conductor del vehicle ha donat positiu a la prova d'alcoholèmia	1.5
1686	Viqui2_686	Les representacions més habituals són d'hòmes, però també hi apareixen dones, en escenes de la vida quotidiana.	Moltes altres de les seves obres representen escenes de la vida quotidiana.	2.0
1687	Oscar2_126	És completament exterior a carrer, lluminós i amb sol de matins.	És un segon pis exterior a carrer amb sol de matins.	3.0
1688	Oscar2_491	A 8 km del poble de Sant Antoni direcció a Eivissa.	A 9 km del poble de Sant Antoni direcció nord.	2.75
1689	ACN2_1159	La consellera de la Presidència assegura que el Consell Executiu no ha parlat de la votació sobre Iceta perquè pugui ser senador	Munté diu que el Consell Executiu no ha abordat aquesta filtració	1.5
1690	Oscar2_704	Per a qualsevol dubte, inquietud o suggerència, us podeu posar en contacte amb nosaltres per email o a través de la nostra pàgina de Facebook.	Si teneu qualsevol dubte, podeu contactar amb nosaltres a través de la web o al facebook.	3.25
1691	ACN2_87	Protesta contra la presència de l'exèrcit a la fira d'ensenyament ExpoJove de Girona	Convoquen una concentració de protesta per la presència de l'Exèrcit a l'Expojove de Girona	4.0
1692	TE2_116	És de base quadrada amb dues finestres d'arc de mig punt a la façana est i dues més a l'oest.	La cel·la té dues finestres d'arc de mig punt a les cares de llevant i ponent.	2.75
1693	ACN2_437	El conductor triplicava la taxa l'alcohol permesa	Enxampen a Reus un conductor begut que triplicava la taxa permesa	2.75
1694	Oscar2_307	A casa Boix ens esforcem al màxim perquè la nostra llonza cuita natural sigui elaborada de la manera més artesanal i tradicional possible.	A casa Boix ens esforcem al màxim perquè el nostre pit de pollastre bio sigui elaborat de la manera més artesanal i tradicional possible.	2.75
1695	Viqui2_213	La següent successió de políedres il·lustra una transició des del dodecàedre a l'icosàedre passant pel icosidodecàedre	La següent successió de políedres il·lustra una transició des del dodecàedre a l'icosàedre passant pel dodecàedre truncat	3.0
1696	ACN2_136	El 112 rep 3.493 trucades per la llevantada fins a les 14 hores	El 112 rep 2.988 trucades per la llevantada fins a les 10 hores	3.0
1697	Viqui2_295	Generalment s'identifiquen mitjançant la seva freqüència	Generalment, l'exotropia s'incrementa en freqüència i durada.	1.25
1698	ACN2_108	Corbyn pressiona per un segon referèndum sobre el Brexit	Corbyn defensarà un segon referèndum sobre el Brexit al Parlament britànic	3.5
1699	Oscar2_204	Aquest any hem dedicat la Setmana Cultural a l'estudi de la nostra ciutat: Badalona.	Aquest any hem dedicat la Setmana Cultural a l'estudi del cinema.	2.75
1700	Viqui2_118	Els seus dominis es van estendre per Pèrsia occidental, Kirman, Iraq, Armènia, el Caucas oriental i Anatòlia oriental.	Al, els dominis seljúcides s'estenien des del delta de l'Amudarià a l'Iran, l'Iraq, la regió de Caucas, Síria, i Àsia Menor.	2.25
1701	Viqui2_394	El Primer Ministre de Tuvalu és el cap de govern de Tuvalu.	El Primer Ministre és el cap del govern de Noruega.	2.75
1702	Viqui2_597	Va aparèixer l'any 1970, i fou editat al segell discogràfic RCA.	Va aparèixer l'any 1981 i fou publicat al segell discogràfic Virgin Records.	3.0
1703	Viqui2_13	La sèrie es va estrenar l'1 de desembre de 2015 a Netflix.	La sèrie es va estrenar el 7 d'agost de 2015.	3.0
1704	Viqui2_189	Fou una de les principals influències musicals de Miles Davis i és considerat com un dels pianistes més rellevants de la història del jazz.	És considerat com un dels pianistes i compositors de jazz més importants i influents.	3.25
1705	ACN2_348	L'EMU, en situació legal de dissolució des del 2015	Un informe assenyala que l'EMU de Lleida es troba en situació legal de dissolució des del 2015	3.75
1706	Oscar2_34	Si més no aquesta és la meva experiència.	Almenys és aquesta la meva experiència.	5.0
1707	ACN2_436	Detingut un home per matar la seva dona a Súria	Detingut un home acusat de matar la seva dona a Castellbisbal	3.0
1708	Viqui2_833	Conjunt d'habitatges al carrer Sant Francesc, 23-43	Conjunt d'habitatges al carrer Sant Francesc, 73-81	3.0
1709	Oscar2_248	El tercer concert amb incursió a la música de cinema és West Side story (01/12/18): per commemorar el centenari del naixement de Leonard Bernstein.	L'OSV també interpretarà West Side story per commemorar el centenari del naixement de Leonard Bernstein.	2.5
1710	Viqui2_358	També va ser el primer gran ferrocarril a tracció elèctrica.	Aquest va ser el primer ferrocarril important a utilitzar tracció elèctrica.	4.25
1711	ACN2_1004	La CUP reitera a Torra que no negociarà els pressupostos	Iceta respon l'ultimàtum de Torra a Sánchez i diu que el govern espanyol no negociarà un referèndum	1.5
1712	ACN2_280	El detingut, amb antecedents per delicte contra la salut pública, ha passat aquest dijous a disposició judicial	El detingut, amb diferents antecedents per delictes contra la salut pública, està previst que passi a disposició judicial aquest dimecres.	3.0
1713	Viqui2_527	L'adquisició es feu a través de l'empresa de Tomàs Josep Dalmau i Garcia.	L'adquisició es feu a través de l'empresa de Francesc Dalmau i Faura.	3.25
1714	TE2_121	Els ferits han estat traslladats a l’Hospital Pius de Valls.	Els ferits han estat traslladats a l'Hospital de Palamós	3.0
1715	Viqui2_842	És verinós per als humans, la seua carn s'utilitza com a aliment i la pell per a produir cuirs.	És verinós per als humans i emprat comercialment per la seua carn, pell (d'alt valor) i cartílag.	3.0
1716	Oscar2_407	El Regne Unit va retirar-se'n el 1984 i va reingressar-hi el 1997.	El país es va independitzar del Regne Unit el 1965.	1.5
1717	ACN2_745	Territori i Sostenibilitat licita la rotonda d'accés a Llofriu de la C-66	Territori i Sostenibilitat licita les obres per construir una rotonda a la C-13 a Tremp	3.0
1718	ACN2_661	Defensa que és diputat del Parlament i president de la Generalitat	El president de la Generalitat defensa que el secretari general del Parlament no té competències per treure-li la condició de diputat	2.0
1719	Oscar2_592	La millor solució és apagar l'ordinador en ple procés de xifrat.	Díaz sosté que la millor solució quan això passa és apagar l'ordinador en ple procés de xifrat.	4.0
1720	ACN2_741	Presó sense fiança per a la parella de la dona trobada morta en un pis de Ciutat Vella	Presó provisional sense fiança per a la parella de la dona morta per arma blanca a Barcelona	3.25
1721	Viqui2_783	Monument declarat en els registres de Béns d'Interés Cultural del patrimoni valencià i espanyol amb el codi R-I-51-0010688.	Està declarat com a Bé Cultural d'Interès Local (BCIL) a l'Inventari del Patrimoni Cultural català amb el codi 08019/2105.	2.0
1722	ACN2_1199	El Festival Llum Bcn aplega unes 170.000 persones en la seva primera edició al Poblenou	El festival d'arquitectura Open House Bcn aplega 60.000 persones en la seva 9a edició	2.67
1723	Viqui2_331	Dirigents de futbol sancionats pel Comitè d'Ètica de la FIFA	President de l'Òrgan d'Investigació del Comitè d'Ètica de la FIFA (2012-2014).	1.5
1724	Oscar2_554	Si vols rebre un certificat de donació per poder desgravar l'aportació, envia'ns un mail amb les teves dades a [EMAIL]	Si voleu sol·licitar un certificat d'acreditació de la donació podeu contactar amb [EMAIL]	3.67
1725	Viqui2_767	Els míssils V-1 i V-2 desenvolupats per l'Alemanya nazi van ser els precursors de noves armes usades en la Guerra Freda.	Els primers míssils operatius van ser la sèrie de míssils alemanys de la Segona Guerra Mundial.	1.5
1726	Oscar2_598	IV aC pel filòsof grec Aristòtil.	Plató va ser un filòsof grec del segle IV aC, deixeble de Sòcrates.	1.75
1727	ACN2_1172	Primàries Catalunya obre el registre de votants per configurar les llistes unitàries de les municipals	Obren el procés de cercar els avals per poder-se presentar a les eleccions i configurar les llistes	1.75
1728	ACN2_351	Agricultura convoca ajuts per a la diversificació econòmica de les zones rurals per un import de 7,6 MEUR	El Govern acorda destinar 7,6 MEUR per impulsar la diversificació econòmica de les zones rurals	4.0
1729	ACN2_709	Projecte per protegir i reactivar els comerços històrics i singulars de la ciutat de Girona	Girona crea una taula per protegir i promocionar els comerços emblemàtics i singulars de la ciutat	3.75
1730	Oscar2_551	Leo Messi, amb 160 dianes, ha estat el màxim realitzador en aquest període.	En aquest temps, s'han aconseguit més triomfs (144) que gols rebuts (143) Messi, amb 160 gols, és de llarg el màxim realitzador a l'era Pep	2.5
1731	Oscar2_689	Amb l'ajuda de dues culleres anem fent les roques, mirant que quedin amb una mica de volum.	Amb l'ajuda de dues culleres anem fent les muntanyetes i les anirem posant en una safata folrada amb paper vegetal.	2.25
1732	Viqui2_620	Estudià a l'Eton College i al Trinity Hall de Cambridge.	Estudià a la Charterhouse School i al Trinity College de la Universitat de Cambridge.	2.67
1733	Oscar2_88	Varietat d'esta llengua parlada en la Comunitat Valenciana.	El valencià és la llengua de La Comunitat Valenciana.	2.0
1734	Viqui2_476	Addicionalment l'energia es polaritza amb una orientació que depèn de l'orientació del camp magnètic.	La seva funció és la d'incrementar la força i els efectes del camp magnètic que produeix el corrent elèctric.	1.5
1735	ACN2_350	Comença la vaga indefinida d'ambulàncies de les comarques gironines i l'Alt Maresme	Acaba la vaga dels treballadors de les ambulàncies a les comarques gironines i l'Alt Maresme	1.5
1736	TE2_59	La potenciació del SIAD és una de les 88 mesures previstes al Pla Municipal d'Equitat de Gènere que el consistori ha presentat aquest divendres.	És una de les 88 mesures previstes al Pla Municipal d'Equitat de Gènere	3.0
1737	ACN2_495	El govern espanyol insisteix que farà “el que hagi de fer” per defensar la “legalitat” a Catalunya	El PP assegura que el govern espanyol farà “tot el que sigui necessari” perquè el Govern “no se salti la llei”	4.0
1738	TE2_190	El primer trimestre les vendes van caure un 44%.	Les vendes de Lumia van disminuir el 54% en el tercer trimestre de 2015.	2.75
1739	Oscar2_447	En breu un dels nostres responsables es posarà en contacte amb vostè.	En breu ens posarem en contacte amb vostè.	3.75
1740	ACN2_340	La deflagració ha provocat danys i els Mossos d'Esquadra han obert una investigació	Els Mossos han obert una investigació per esclarir les causes del sinistre	3.5
1741	Oscar2_260	Organització de la prevenció de riscos laborals.	Assessorament en matèria de prevenció de riscos laborals.	2.0
1742	Viqui2_885	Íñigo Eguaras Álvarez (Antsoain -Navarra-, 1992) és un futbolista navarrès que actualment juga al Centre d'Esports Sabadell com a migcampista.	Marcos García Barreno o Marquitos és un futbolista eivissenc que actualment juga al Centre d'Esports Sabadell Futbol Club.	2.75
1743	Viqui2_465	És aquell moviment rectilini que es produeix quan el cos es mou amb velocitat constant.	Un moviment rectilini és aquell moviment on el cos que es mou té una trajectòria rectilínia.	2.25
1744	ACN2_897	Desarticulen una organització criminal dels Balcans dedicada al tràfic d'armes i de drogues vinculada a Lloret de Mar	Desarticulen una organització criminal dedicada al tràfic internacional de marihuana que operava des de Reus	2.25
1745	Oscar2_342	Innovació per a la salut i el benestar (amb el Clúster de Salut Mental de Catalunya com a projecte motor)	Innovació per a la promoció econòmica (amb el Laboratori Cívic d'Emprenedoria i Economia Social CoBoi com a projecte motor)	2.0
1746	ACN2_57	Busquen una dona desapareguda des d'aquest dilluns a Tavertet	Reprenen la recerca de la dona desapareguda a Tavertet des de dilluns	3.5
1747	Oscar2_208	Inhala aire mentre rodes la barra cap endavant d'una forma lenta i controlada, mantenint els braços i l'esquena recta i sòlida.	Inhala aire mentre baixes la part superior del cos d'una manera lenta i controlada mantenint l'esquena recta i mantenint un fort control sobre la barra.	2.75
1748	Oscar2_151	Laura Celià, coordinadora del museu, n'ha elaborat els continguts i coordinat la producció.	La Laura Celià, responsable del museu i de la col·lecció, n'ha coordinat els continguts i la producció.	3.25
1749	ACN2_1205	Queden en llibertat a l'espera de ser citats pel jutge 13 dels 18 detinguts en un operatiu antiterrorista	Passen a disposició judicial al Vendrell set detinguts en l'operació 'Tèrmyica'	1.5
1750	Oscar2_361	Ja tenim el disseny guanyador del concurs per trobar la nova imatge de les Jornades de Lleure i Feminismes!	Convocatòria del concurs per elegir el disseny del cartell i la imatge de les Jornades de Lleure i Feminismes!	2.25
1751	ACN2_546	Prop d'1.300.000 alumnes tornen a les aules	1.587.395 alumnes tornen a les aules	3.0
1752	Viqui2_537	Entre novembre i fins a finals de juny, poden ser molt útils o necessaris el piolet, els grampons i fins i tot la corda.	El piolet i els grampons poden ser útils entre novembre i juny.	3.75
1753	Viqui2_259	Es troba a la costa est de Sud-àfrica.	Es troba a la costa est de l'Índia.	2.75
1754	ACN2_634	Terratrèmol de 2,1 graus al Golf de Roses	Terratrèmol de 2,8 graus a la Selva amb epicentre a Arbúcies	1.33
1755	Viqui2_852	La Sala de Vallicrosa va ser la casa forta dels Vallors i apareix documentada des del 1183.	És una casa forta documentada des del 1193.	2.75
1756	Viqui2_804	Morí poc després, i les seves restes descansen al cementiri de l'Oest de Perpinyà.	Médard i les seves restes descansen al cementiri de Montparnasse.	2.5
1757	Oscar2_257	Si no trobes la informació específica que estàs buscant, per favor contacta amb nosaltres	Si no trobes el que estàs buscant, posa't en contacte amb nosaltres.	4.25
1758	ACN2_1028	La CUP demana la comissió d'investigació	El Parlament constituirà una comissió d'investigació sobre l'1-O a petició de CUP, JxCat, ERC i comuns	1.75
1759	Oscar2_650	Ah, i que no podreu deixar de fer fotos!	Si hi aneu, no oblideu el mòbil: no podreu deixar de fer fotos.	3.67
1760	ACN2_167	La víctima, d'edat avançada, ha estat traslladada amb helicòpter a un centre sanitari de Barcelona amb traumatisme cranial	La víctima, d'edat avançada, ha estat traslladada en helicòpter a l'Hospital Sant Pau de Barcelona	3.25
1761	Oscar2_228	Si en voleu llegir una mica més, podeu fer-ho a:	Si en voleu saber més coses, ens podeu escriure.	1.5
1762	Oscar2_134	Però ara ve la part potser més complicada....	Però ara sabem que la història és molt més complicada.	2.0
1763	Viqui2_204	"Quan un programa d'aplicació requereix els ""serveis NetBIOS,"" aquest executa una interrupció software especifica."	"Quan un programa d'aplicació emet una ""interrupció NetBIOS"", aquest requereix un servei de xarxa."	1.75
1764	ACN2_950	Presó provisional per a 12 dels 46 detinguts a l'operatiu antidroga de dimarts	Presó provisional per un dels tres detinguts en l'operació contra el tràfic de drogues de dijous a Lleida	3.0
1765	TE2_3	Teniu dret a accedir a les vostres dades, rectificar les i suprimir les , així com altres drets sobre aquestes.	Teniu dret a accedir, rectificar i suprimir les vostres dades, així com altres drets sobre les mateixes.	5.0
1766	Viqui2_342	Karen Cockburn (Toronto, Canadà 1980) és una gimnasta canadenca, especialitzada en la modalitat de Trampolí i guanyadora de tres medalles olímpiques.	Kaillie Humphries, anteriorment Kaillie Simondson, (Calgary, Canadà 1985) és una corredora de bobsleigh canadenca, guanyadora de tres medalles olímpiques.	2.5
1767	Oscar2_206	El taller és gratuït i obert a tothom.	Com sempre el taller és gratuït i obert a tothom.	3.75
1768	Oscar2_480	Avui ha començat una actuació per reparar una avaria en la xarxa de subministrament d'aigua potable.	Ja han finalitzat els treballs per reparar una avaria en la xarxa de subministrament d'aigua potable.	1.75
1769	ACN2_277	Segons els convocants, la manifestació ha comptat amb 1.300 participants.	Segons els convocants, la manifestació ha comptat amb 1.300 participants. La Guàrdia Urbana de Barcelona ha xifrat la participació en un miler.	3.0
1770	Viqui2_753	Té una torre amb un rellotge als peus, al costat esquerre de la porta d'entrada.	Té la torre del campanar als peus, a l'esquerra de la porta.	3.25
1771	Viqui2_441	Al Circuit de Sepang també s'hi disputen competicions de karts i motocròs.	El ciclisme de competició inclou curses de carretera, competicions BMX, curses en pista, critèrium, curses de corrons, proves cicloesportives i contrarellotges.	1.25
1772	ACN2_1181	Andrés Barba guanya el 35è Premi Herralde de Novel·la amb l'obra 'República luminosa'	Lectura fácil' de Cristina Morales guanya el 36è Premi Herralde de Novel·la	2.67
1773	TE2_158	Actualment és professor associat a la Facultat de Ciències Polítiques, de l'Administració i Comunicació i de la Facultat de Dret de la Universitat Babeş-Bolyai de Cluj-Napoca.	Actualment treballa com a professor en el Departament de Ciències Polítiques de la Universitat Nacional d'Educació a Distància (UNED).	2.75
1775	Oscar2_273	Són serveis dinàmics i flexibles que s'adapten a les diferents realitats familiars.	Les propostes són absolutament flexibles i permeten múltiples adaptacions als contextos particulars en els quals es desenvolupin.	2.5
1776	ACN2_86	Les obres a l'A-27 entre Valls i Montblanc començaran els pròxims dies	Les obres de l’A-27 entre Valls i Montblanc es reprendran aquest novembre	3.0
1777	Viqui2_96	L'1 de gener de 1912, delegats de les províncies independents elegiren Sun com a primer President Provisional de la República de la Xina.	L'1 de gener de 1912, Sun havia proclamat oficialment la República de la Xina i a Nanjing havia jurat com a President Provisional.	2.33
1778	Oscar2_595	Inscripcions gratuïtes a la consergeria del casal	Inscripcions gratuïtes al casal de gent gran.	3.0
1779	ACN2_872	Ignacio Martínez de Pisón aprofundeix en la relació entre mare i fill en la seva nova novel·la 'Fin de temporada'	La freda relació entre mare i fill de la novel·la 'Amor' de Hanne Orstavik arriba en català	2.0
1780	Oscar2_309	El 2010, es calculava que la població de Malakal havia crescut a aproximadament 139.450 habitants.[3]	El 1359-1360 havia 381.456 habitants (20% menys de població).	1.0
1781	ACN2_1213	Se celebrarà entre els dies 1 i 11 de setembre i ocuparà una superfície de 470 metres quadrats	Se celebrarà durant els mesos de juliol, agost i setembre en un terreny de 8.700 metres quadrats	3.0
1782	Oscar2_484	Al lloc també es van desplaçar efectius dels Mossos d'Esquadra.	Fins al lloc es van desplaçar Bombers, Mossos i SEM.	3.0
1783	ACN2_686	Un ferit lleu per inhalació de fum en l'incendi d'un habitatge a Salt	Un intoxicat lleu per fum en l'incendi d'un pis a Sabadell	2.75
1784	TE2_187	Diumenge, dia 25 de novembre, se celebra 21a edició de la Mitja Marató 'Ciutat de Tarragona'.	El segon diumenge de novembre se celebra la Mitja Marató d'Elda.	2.5
1785	Viqui2_93	William Horatio Powell, fill únic, va néixer a Pittsburgh, a Pennsilvània, el 28 de juliol de 1892.	William Powell (Pittsburgh, Pennsilvània, 29 de juliol de 1892 − Palm Springs, Califòrnia, 5 de març de 1984) va ser un actor estatunidenc.	2.5
1786	Oscar2_160	Júpiter brilla més que qualsevol estrella.	Determinades nits, el planeta Júpiter, el més gros de tots, brilla més que qualsevol estrella.	3.0
1787	Viqui2_53	L'habitatge és un cos de planta rectangular, totalment homogeni.	És un edifici de planta rectangular totalment simètric, d'una planta.	3.25
1788	ACN2_79	Torra demana al Suprem suspendre la vista prevista per al 17 de setembre sobre el recurs contra la seva inhabilitació	El Suprem preveu celebrar el 17 de setembre la vista per al recurs de Torra contra la seva inhabilitació	2.0
1789	Oscar2_571	No n'hi trobes cap? -Cap, ni un. -Dónam les mans i mira'm a la cara. -Ja et miro, més quasi no et veig.	Trec el cap per la finestra i et veig, però tu no em veus.	1.0
1790	ACN2_898	És un pas imprescindible perquè el president investit pel Parlament pugui prendre possessió	El Rei ha de nomenar el president investit per tal que pugui prendre possessió del càrrec	2.33
1791	Viqui2_639	En la iconografia tradicional, és l'atribut de Sant Miquel Arcàngel.	L'espasa flamejant és l'atribut de l'arcàngel sant Miquel, patró del poble.	2.33
1792	ACN2_1179	Olot trucarà a 4.300 veïns de més de 70 anys per detectar necessitats durant el confinament del coronavirus	Salt truca 1.300 persones majors de 70 anys per atendre necessitats que puguin sorgir durant la crisi sanitària	2.5
1793	ACN2_435	Els detinguts van quedar en llibertat amb càrrecs després de passar a disposició del jutjat d'instrucció en funcions de guàrdia de Figueres.	Els detinguts van passar a disposició del jutjat en funcions de guàrdia de Girona, que en va decretar la llibertat amb càrrecs.	3.0
1794	ACN2_488	La seguretat privada per combatre el 'top manta' a Sitges comença a actuar en patrulla conjunta amb la Guàrdia Urbana	Sitges contracta seguretat privada per combatre el 'top manta'	2.75
1795	ACN2_490	153 persones van morir a les carreteres catalanes de l'1 de gener al 31 de desembre de l'any passat, quan es van produir 125 sinistres	163 persones han mort a les carreteres catalanes en el que portem d'any, un 21% més que l'any passat, quan 135 persones van perdre la vida en el mateix període.	2.5
1796	Viqui2_62	Es tracta d'una obra baixmedieval (XIV-XV) possiblement edificada sobre una construcció anterior.	Es tracta d'una antiga construcció afegida a un mas medieval.	2.25
1797	ACN2_70	Els caçadors de Sant Salvador de Guardiola acusats d'enverinar mortalment 14 gossos neguen els fets	Absolen els dos caçadors acusats d'enverinar 14 gossos a Sant Salvador de Guardiola per manca de proves	2.0
1798	ACN2_360	GSMA convoca una reunió d'urgència per decidir si cancel·la el Mobile World Congress	Arrenca la reunió del sector del taxi per decidir si es mobilitza durant el Mobile World Congress	1.0
1799	ACN2_729	El Govern estudia acollir en famílies refugiats menors no acompanyats	El Govern vol obrir en breu nous centres d'emergència per acollir menors estrangers no acompanyats	2.0
1800	ACN2_1180	Campuzano insta el govern espanyol a aplicar-se les proclames sobre el compliment de les decisions del TC	Preparatius del govern espanyol i el TC contra les lleis de desconnexió	1.5
1801	Viqui2_5	Té 11 municipis i el cap cantonal és Bordèras.	Té 12 municipis i el cap cantonal és Castèlnòu de Montmiralh.	3.0
1802	Viqui2_126	S'estrenà al Teatro San Carlo de Nàpols el 29 de novembre de 1869.	S'estrenà al Teatro San Carlo de Nàpols el 2 de juliol de 1823.	3.0
1803	ACN2_1012	Els sindicats aixequen la tancada d'Educació i registren la vaga del 16-M en no arribar a cap acord amb el Departament	Ensenyament i sindicats no arriben a cap acord i s'emplacen a una mediació a Treball dilluns per evitar la vaga	2.0
1804	ACN2_779	Detenen un home de 70 anys per matar-ne un altre en una residència d'avis de Sant Just Desvern	Detenen un home a Sant Quirze del Vallès per la mort d'un altre	2.75
1805	Viqui2_56	Edifici de planta rectangular amb tres façanes i una mitgera, cobert a dos vessants amb el carener en sentit nord-sud.	Masia de planta rectangular amb teulada a dues vessants i orientada nord-sud.	2.75
1806	Oscar2_259	Van compartir pista i s'ho van passar molt bé tots plegats.	Van jugar per allà i s'ho van passar d'allò més bé!	2.0
1807	TE2_183	CiU, ERC i ICV voten contra la apujada de l'impost	BComú, PSC i JxCat voten a favor de la iniciativa d'ERC mentre que PP s'absté i Cs i BcnCanvi voten en contra	1.75
1808	Viqui2_880	Era el fill del rei de Portugal Sanç I i de la princesa catalana Dolça.	Filla d'Alfons I de Portugal i de Mafalda de Savoia, i germana del rei Sanç I de Portugal.	2.0
1809	ACN2_796	Substitueix a Roger Pla, cessat pel CatSalut per les desavinences amb la gestió de l'Hospital Sant Joan de Reus	L'actual director del Pius de Valls assumirà la gestió de l'Hospital Sant Joan de Reus	2.0
1810	Viqui2_621	El general Honoré Nabéré Traoré va anunciar que lideraria un govern provisional que hauria de portar a unes eleccions generals abans de 12 mesos.	El General Honoré Nabéré Traoré va anunciar que comandaria un govern de transició que hauria de conduir a unes eleccions presidencials el 2015.	3.5
1811	ACN2_1035	La presidenta de Cs assegura que negociarà la presidència de la Generalitat si els independentistes no es posen d'acord	ERC no negociarà la presidència de Batet	1.5
1812	Viqui2_214	Immoble amb porta d'accés d'arc de mig punt i finestra al costat.	Immoble amb porta d'accés i finestra al costat dret.	3.0
1813	Oscar2_244	Abans havia votat partits burgesos, li va deixar clar.	Abans en Martin sempre havia votat al Zentrum i ara tenia clar a qui votaria.	1.5
1814	Oscar2_85	CCOO convida a participar en els actes de commemoració del Dia Internacional de l'Orgull LGTBI - CCOO Hospital Municipal Badalona	Dia Internacional per a l'Eliminació de la Violència contra la Dona - CCOO Hospital Municipal Badalona	1.75
1815	ACN2_107	Entre dos aguas' d'Isaki Lacuesta s'emporta la Conxa d'Or del Festival de Cinema de Sant Sebastià	Isaki Lacuesta competirà per la Conxa d'Or del Festival de Sant Sebastià amb 'Entre dos aguas'	2.0
1816	TE2_20	Els dos partits són dissabte a les 19 h.	Els dos partits es jugaran el diumenge a les 18.00 hores.	3.0
1817	Viqui2_502	No se sap la data, però probablement fou vers el 1616; Udaiyur va morir el 1620.	No se sap la data de la seva mort però fou vers el 1462 i abans de 1466.	2.5
1818	ACN2_190	La secretaria d'Estat d'Espanya Global es reuneix amb els diplomàtics estrangers a la capital catalana aquest migdia	La secretaria d'Estat d'Espanya Global es reunirà amb els diplomàtics estrangers aquesta tarda	3.0
1819	Viqui2_593	Fou president de la Federació de Cooperatives de Catalunya (1922-1934) i de la Federació Nacional de Cooperatives d'Espanya (1929-1934).	Ha estat president de la Federació de Cooperatives Agràries de Catalunya i membre de la Confederació Empresarial Espanyola d'Economia Social (CEPES).	2.0
1820	ACN2_917	Els veïns estaven atemorits i havien denunciat el cas als Mossos d'Esquadra	Els dos treballadors han denunciat els fets als Mossos d'Esquadra	2.5
1821	Viqui2_868	Assisteix entre el 1930 i el 1933, a l'Escola de Mestres Pintors de Barcelona obtenint cada any el Primer Premi de Decoració.	El 1893 obtingué un premi a l'Escola de Música de Barcelona.	2.0
1822	ACN2_869	Baixen un 15% els desnonaments a Girona durant el primer semestre però se n'executen gairebé un miler de gener a juny	Els desnonaments a comarques gironines baixen un 15% durant el 2019 però gairebé se n'han fet 1.800 al llarg de l'any	3.0
1823	Viqui2_440	La seva direcció general és sud-est nord-oest, i el seu recorregut és d'uns 45 km.	S'estén al llarg d'uns 350 km en direcció est-oest i uns 80 km en direcció nord-sud.	1.75
1824	Oscar2_552	Ara passarà tres quarts del mateix.	Ara estudiaré fins a tres quarts de deu.	0.0
1825	Oscar2_193	Es recomana dur esmorzar, aigua, protecció solar i gorra.	Es recomana que els assistents duguen esmorzar, aigua, gorra, protector solar i roba i calcer adequats.	3.0
1826	Oscar2_678	Tràgul de gregal de 0,5 a 1m d'alçada.	Tràgul de gregal de 2m d'alçada.	3.0
1827	Oscar2_500	I la veritat és que sí ho feia.	I això que escric també és veritat, ho juro.	1.0
1828	Viqui2_883	En 2014, va ser triada Membre de la Royal Society; la seva nominació diu així	El 2007 va ser escollida com a Membre de la Royal Society of Literature.	3.0
1829	ACN2_550	Nou intent d’ocupació del ‘Banc Expropiat’ de Gràcia	Aldarulls a Gràcia després d’una manifestació per protestar contra el desallotjament del Banc Expropiat	2.0
1830	ACN2_1057	Lady Macbeth', el film encarregat d'inaugurar el Festival D'A, arriba als cinemes	Ana de día', l'òpera prima d'Andrea Jaurrieta, tancarà el D'A Film Festival Barcelona	1.75
1831	ACN2_1036	La disminució de l'IPC està impulsada per la baixada dels carburants	La baixada de preus dels carburants i de l'electricitat explica la baixada de la inflació	3.25
1832	ACN2_1191	Sánchez enceta la campanya del 10-N	Arrenca la campanya electoral del 26-J	2.0
1833	TE2_47	El conductor del vehicle va ser detingut i va passar a disposició del jutge, que en va decretar presó provisional.	L'arrestat va passar a disposició judicial i el jutge instructor en va decretar l'ingrés a presó.	3.0
1834	ACN2_710	Puigdemont demana una reflexió de la UE sobre el seu “menyspreu” a les realitats europees i encoratja Escòcia	Rajoy es mostra “radicalment en contra” que Escòcia negociï amb la UE sobre el ‘Brexit’	1.25
1835	ACN2_874	La detinguda té antecedents i la policia investiga si ha comès altres furts similars a la ciutat	L'arrestat té diversos antecedents per delictes similars	1.33
1836	ACN2_672	Roldán diu que el currículum de Rivera “no ha patit cap modificació” i insisteix en els “dubtes raonables” sobre la tesi de Sánchez	Rivera diu que hi ha “dubtes raonables” sobre la tesi del president	2.25
1837	Viqui2_122	Joan Escala va néixer al carrer Sant Francesc número 25 de Capellades, fill de Joan Escala Gironès, mestre d'obres, i de Dolors Soteras Muray.	Joan Escala Soteras (Capellades, 4 de gener de 1925 - 23 d'agost de 2016) fou constructor, artista i pessebrista de la ciutat de Capellades.	1.75
1838	Viqui2_34	En paganisme nòrdic, el planeta està associat a Freyja, la deessa de l'amor, la bellesa i la fecunditat.	En la mitologia escandinava, Sjöfn és una deessa associada a l'amor.	2.0
